id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1460607571979554826,H5_parZival,"RT @getFANDOM: #SpiderManNoWayHome hashtag emojis are prepared for today's trailer 

#SpiderMan 
#PeterParker 
#GreenGoblin 
#Electro 
#DocOck
#NoWayHome https://t.co/EGFfAcUKCS",Tue Nov 16 13:55:56 +0000 2021,16/11/2021 13:55:56,,,,,574256626,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1407831872126689282/c8CDw8Tl_normal.png,521,2788,"Buenos Aires, Argentina",http://twitter.com/H5_parZival/statuses/1460607571979554826,"{""hashtags"":[{""text"":""SpiderManNoWayHome"",""indices"":[15,34]},{""text"":""SpiderMan"",""indices"":[85,95]},{""text"":""PeterParker"",""indices"":[97,109]},{""text"":""GreenGoblin"",""indices"":[111,123]},{""text"":""Electro"",""indices"":[125,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""getFANDOM"",""name"":""Fandom"",""id"":1332121,""id_str"":""1332121"",""indices"":[3,13]}],""urls"":[]}"
1460607570557603845,ARNAV421,"#SpiderMan
#NoWayHome
#SpiderManNoWayHome https://t.co/dOpANtkfAn",Tue Nov 16 13:55:56 +0000 2021,16/11/2021 13:55:56,,,,,2952511826,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1460266707692392450/81nL65vN_normal.jpg,,69,earth,http://twitter.com/ARNAV421/statuses/1460607570557603845,"{""hashtags"":[{""text"":""SpiderMan"",""indices"":[0,10]},{""text"":""NoWayHome"",""indices"":[11,21]},{""text"":""SpiderManNoWayHome"",""indices"":[22,41]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/dOpANtkfAn"",""expanded_url"":""https://twitter.com/mohitsharma_exe/status/1460534964500402180"",""display_url"":""twitter.com/mohitsharma_ex…"",""indices"":[42,65]}]}"
1460607558159380485,Proven_Geek,"RT @mohitsharma_exe: #SpiderManNoWayHomeTrailer timings in different countries.

#SpiderMan
#NoWayHome
#SpiderManNoWayHome https://t.co/DPcUixCRri",Tue Nov 16 13:55:53 +0000 2021,16/11/2021 13:55:53,,,,,1356043874167365632,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1455355344302088193/nEaYZRs6_normal.jpg,62,341,Canada,http://twitter.com/Proven_Geek/statuses/1460607558159380485,"{""hashtags"":[{""text"":""SpiderManNoWayHomeTrailer"",""indices"":[21,47]},{""text"":""SpiderMan"",""indices"":[81,91]},{""text"":""NoWayHome"",""indices"":[92,102]},{""text"":""SpiderManNoWayHome"",""indices"":[103,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""mohitsharma_exe"",""name"":""Mohit"",""id"":783356165581180900,""id_str"":""783356165581180928"",""indices"":[3,19]}],""urls"":[]}"
1460607552836751360,sarahpaulsnsx,RT @FilmUpdates: #NoWayHome #SpiderMan #SpiderManNoWayHome,Tue Nov 16 13:55:52 +0000 2021,16/11/2021 13:55:52,,,,,1423080043006341121,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1459303270103629826/OfvsjhAr_normal.jpg,2220,2129,,http://twitter.com/sarahpaulsnsx/statuses/1460607552836751360,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[17,27]},{""text"":""SpiderMan"",""indices"":[28,38]},{""text"":""SpiderManNoWayHome"",""indices"":[39,58]}],""symbols"":[],""user_mentions"":[{""screen_name"":""FilmUpdates"",""name"":""Film Updates"",""id"":1339619325578240000,""id_str"":""1339619325578240000"",""indices"":[3,15]}],""urls"":[]}"
1460607538676723718,SpiderKnightART,"RT @Spiders_Might: I just realized 

#NoWayHome 
#GreenGoblin 
And
#multiverse

Are the only hashtags with the black and gold suit emojis

It has been said Green Goblin is the main villain in this movie and that the Multiverse has a HUGE role in this movie",Tue Nov 16 13:55:48 +0000 2021,16/11/2021 13:55:48,,,,,1080950511862308864,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1455187236664709123/IPKYQ1l5_normal.jpg,1532,1027,My imagination,http://twitter.com/SpiderKnightART/statuses/1460607538676723718,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[37,47]},{""text"":""GreenGoblin"",""indices"":[49,61]},{""text"":""multiverse"",""indices"":[67,78]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Spiders_Might"",""name"":""🎄Padoru Spider Kaiju🎄"",""id"":949931492200894500,""id_str"":""949931492200894464"",""indices"":[3,17]}],""urls"":[]}"
1460607537024311299,austinsimmons62,RT @dbsupes: New #spiderman #NoWayHome leaked image 😱. This movie will be goated https://t.co/SYmKxyUeJI,Tue Nov 16 13:55:48 +0000 2021,16/11/2021 13:55:48,,,,,585387965,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1445409095364788228/ZSW4ug3E_normal.jpg,1940,2087,"Montgomery, AL",http://twitter.com/austinsimmons62/statuses/1460607537024311299,"{""hashtags"":[{""text"":""spiderman"",""indices"":[17,27]},{""text"":""NoWayHome"",""indices"":[28,38]}],""symbols"":[],""user_mentions"":[{""screen_name"":""dbsupes"",""name"":""db_super_z"",""id"":1092905242109399000,""id_str"":""1092905242109399041"",""indices"":[3,11]}],""urls"":[],""media"":[{""id"":1460475599995158500,""id_str"":""1460475599995158528"",""indices"":[81,104],""media_url"":""http://pbs.twimg.com/media/FESm0fzWQAAMehS.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FESm0fzWQAAMehS.jpg"",""url"":""https://t.co/SYmKxyUeJI"",""display_url"":""pic.twitter.com/SYmKxyUeJI"",""expanded_url"":""https://twitter.com/dbsupes/status/1460475602650255362/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":960,""h"":872,""resize"":""fit""},""small"":{""w"":680,""h"":618,""resize"":""fit""},""large"":{""w"":960,""h"":872,""resize"":""fit""}},""source_status_id"":1460475602650255400,""source_status_id_str"":""1460475602650255362"",""source_user_id"":1092905242109399000,""source_user_id_str"":""1092905242109399041""}]}"
1460607533790515205,PeterBirdsong,"We're ready for that teaser trailer, @MarvelStudios! #NoWayHome",Tue Nov 16 13:55:47 +0000 2021,16/11/2021 13:55:47,,,,,131640449,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1445509987871047692/2ln3lB1B_normal.jpg,537,2663,North Carolina,http://twitter.com/PeterBirdsong/statuses/1460607533790515205,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[53,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""MarvelStudios"",""name"":""Marvel Studios"",""id"":750751206427861000,""id_str"":""750751206427860992"",""indices"":[37,51]}],""urls"":[]}"
1460607532951478276,ParikshithS19,"RT @farfromrey: TODAYS THE DAY #NoWayHome 
 https://t.co/v7nO1uvjLE",Tue Nov 16 13:55:47 +0000 2021,16/11/2021 13:55:47,,,,,1444373159319244800,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,7,175,,http://twitter.com/ParikshithS19/statuses/1460607532951478276,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[31,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""farfromrey"",""name"":""eli 🥷🏽"",""id"":1300340410997510100,""id_str"":""1300340410997510144"",""indices"":[3,14]}],""urls"":[],""media"":[{""id"":1427798343598678000,""id_str"":""1427798343598678018"",""indices"":[44,67],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1427798343598678018/pu/img/EJxmkc-FuX0H-6ZU.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1427798343598678018/pu/img/EJxmkc-FuX0H-6ZU.jpg"",""url"":""https://t.co/v7nO1uvjLE"",""display_url"":""pic.twitter.com/v7nO1uvjLE"",""expanded_url"":""https://twitter.com/94_OneR/status/1427798801071452171/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":640,""h"":1138,""resize"":""fit""},""large"":{""w"":640,""h"":1138,""resize"":""fit""},""small"":{""w"":382,""h"":680,""resize"":""fit""}},""source_status_id"":1427798801071452200,""source_status_id_str"":""1427798801071452171"",""source_user_id"":1307693608435355600,""source_user_id_str"":""1307693608435355655""}]}"
1460607518267396096,levi_ordway,"RT @farfromrey: TODAYS THE DAY #NoWayHome 
 https://t.co/v7nO1uvjLE",Tue Nov 16 13:55:43 +0000 2021,16/11/2021 13:55:43,,,,,703199422,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1320915041588252672/nDjOmfBf_normal.jpg,292,212,,http://twitter.com/levi_ordway/statuses/1460607518267396096,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[31,41]}],""symbols"":[],""user_mentions"":[{""screen_name"":""farfromrey"",""name"":""eli 🥷🏽"",""id"":1300340410997510100,""id_str"":""1300340410997510144"",""indices"":[3,14]}],""urls"":[],""media"":[{""id"":1427798343598678000,""id_str"":""1427798343598678018"",""indices"":[44,67],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1427798343598678018/pu/img/EJxmkc-FuX0H-6ZU.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1427798343598678018/pu/img/EJxmkc-FuX0H-6ZU.jpg"",""url"":""https://t.co/v7nO1uvjLE"",""display_url"":""pic.twitter.com/v7nO1uvjLE"",""expanded_url"":""https://twitter.com/94_OneR/status/1427798801071452171/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":640,""h"":1138,""resize"":""fit""},""large"":{""w"":640,""h"":1138,""resize"":""fit""},""small"":{""w"":382,""h"":680,""resize"":""fit""}},""source_status_id"":1427798801071452200,""source_status_id_str"":""1427798801071452171"",""source_user_id"":1307693608435355600,""source_user_id_str"":""1307693608435355655""}]}"
1460607516736323591,michaelpavon99,RT @IamAbir82: I am ready #NoWayHome https://t.co/G4XfKavQst,Tue Nov 16 13:55:43 +0000 2021,16/11/2021 13:55:43,,,,,759589920222556160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1454222003179646979/63CmJ9qG_normal.jpg,115,137,"Gardena, CA",http://twitter.com/michaelpavon99/statuses/1460607516736323591,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[26,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IamAbir82"",""name"":""Abir Bhattacharya 🇮🇳"",""id"":945645898909937700,""id_str"":""945645898909937664"",""indices"":[3,13]}],""urls"":[],""media"":[{""id"":1457737222451384300,""id_str"":""1457737222451384326"",""indices"":[37,60],""media_url"":""http://pbs.twimg.com/media/FDrsR8gUUAYPza2.png"",""media_url_https"":""https://pbs.twimg.com/media/FDrsR8gUUAYPza2.png"",""url"":""https://t.co/G4XfKavQst"",""display_url"":""pic.twitter.com/G4XfKavQst"",""expanded_url"":""https://twitter.com/IamAbir82/status/1457737278650925058/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":361,""h"":233,""resize"":""fit""},""small"":{""w"":361,""h"":233,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":361,""h"":233,""resize"":""fit""}},""source_status_id"":1457737278650925000,""source_status_id_str"":""1457737278650925058"",""source_user_id"":945645898909937700,""source_user_id_str"":""945645898909937664""}]}"
1460607508473692165,TereCruzJK1,"RT @juandavidrrz: yo con la esperanza de ver a Andrew garfield, Tobey maguire y tom holland en Spiderman no way home:

#Spiderman #SpiderManNoWayHome #SpiderManNoWayHomeTrailer #NoWayHome https://t.co/KzVoIscsEd",Tue Nov 16 13:55:41 +0000 2021,16/11/2021 13:55:41,,,,,1318191928870080512,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1459897507337670658/kB34qFp4_normal.jpg,1024,978,,http://twitter.com/TereCruzJK1/statuses/1460607508473692165,"{""hashtags"":[{""text"":""Spiderman"",""indices"":[119,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""juandavidrrz"",""name"":""Juan David Rojas"",""id"":518562857,""id_str"":""518562857"",""indices"":[3,16]}],""urls"":[]}"
1460607507336884226,PalomaSastre23,"RT @Lulust_gxrl: #SpiderManNoWayHome
#SpiderMan #NoWayHome
Solo es cuestión de dar un salto de fé, pero vayan preparándose xd https://t.co/ABqTKWMgLk",Tue Nov 16 13:55:41 +0000 2021,16/11/2021 13:55:41,,,,,2250978872,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1453557140187238407/nLu6kxR7_normal.jpg,342,284,,http://twitter.com/PalomaSastre23/statuses/1460607507336884226,"{""hashtags"":[{""text"":""SpiderManNoWayHome"",""indices"":[17,36]},{""text"":""SpiderMan"",""indices"":[37,47]},{""text"":""NoWayHome"",""indices"":[48,58]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Lulust_gxrl"",""name"":""✨𝑳𝒖𝒍𝒖✨|🅡︎🅞︎🅣︎ 🔚|"",""id"":1267495829885108200,""id_str"":""1267495829885108224"",""indices"":[3,15]}],""urls"":[]}"
1460607492296261632,darth_dracco,"we’re almost there people 

#NoWayHome https://t.co/1fEPtf1oes",Tue Nov 16 13:55:37 +0000 2021,16/11/2021 13:55:37,,,,,1156327597791436800,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1455247668045824000/wFlbHUoU_normal.jpg,1012,480,he/him,http://twitter.com/darth_dracco/statuses/1460607492296261632,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[28,38]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1460607488923943000,""id_str"":""1460607488923942919"",""indices"":[39,62],""media_url"":""http://pbs.twimg.com/media/FEUexcWWQAc7fs8.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FEUexcWWQAc7fs8.jpg"",""url"":""https://t.co/1fEPtf1oes"",""display_url"":""pic.twitter.com/1fEPtf1oes"",""expanded_url"":""https://twitter.com/darth_dracco/status/1460607492296261632/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":365,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1125,""h"":604,""resize"":""fit""},""large"":{""w"":1125,""h"":604,""resize"":""fit""}}}]}"
1460607483907563522,Woonaii,"RT @DiscussingFilm: #NoWayHome
#SpiderManNoWayHome",Tue Nov 16 13:55:35 +0000 2021,16/11/2021 13:55:35,,,,,585541789,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1262068059780648963/5nqdrGx5_normal.jpg,545,590,France ∞,http://twitter.com/Woonaii/statuses/1460607483907563522,"{""hashtags"":[{""text"":""NoWayHome"",""indices"":[20,30]},{""text"":""SpiderManNoWayHome"",""indices"":[31,50]}],""symbols"":[],""user_mentions"":[{""screen_name"":""DiscussingFilm"",""name"":""DiscussingFilm"",""id"":780460754910732300,""id_str"":""780460754910732288"",""indices"":[3,18]}],""urls"":[]}"
